stat_id,game_id,player_id,team_id,minutes_played,points,rebounds_off,rebounds_def,assists,steals,blocks,turnovers,fouls,fgm,fga,fg3m,fg3a,ftm,fta,plus_minus,is_starter
76184,2963,2701,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76185,2963,3890,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76186,2963,2968,18,33.0,11,0,0,2,2,1,1,3,5,10,1,3,0,0,-19,t
76187,2963,4566,18,36.2,22,2,4,2,0,0,1,2,8,19,0,4,6,7,-18,t
76188,2963,1621,18,23.9,5,1,4,0,0,1,1,4,2,3,0,0,1,2,-16,t
76189,2963,1255,18,37.1,35,2,2,5,1,1,6,1,11,22,4,7,9,10,-15,t
76190,2963,874,18,25.9,7,0,0,9,1,0,0,1,3,5,1,3,0,0,-14,t
76191,2963,3787,18,24.6,8,0,6,2,0,2,1,2,3,8,2,5,0,0,3,f
76192,2963,56,18,18.9,4,0,0,1,0,0,1,0,1,3,0,2,2,2,-5,f
76193,2963,99,18,13.4,1,1,3,0,2,0,0,0,0,2,0,0,1,2,0,f
76194,2963,3012,18,17.4,3,2,1,4,1,0,0,0,1,6,0,4,1,2,5,f
76195,2963,590,18,3.2,3,0,0,1,0,0,0,0,1,2,1,2,0,0,8,f
76196,2963,3125,18,3.2,2,0,0,0,0,1,0,0,0,0,0,0,2,2,8,f
76197,2963,3117,18,3.2,5,0,0,0,0,0,0,0,2,2,1,1,0,0,8,f
76198,2963,3337,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76199,2964,1669,25,19.6,10,0,1,2,0,0,3,3,4,9,1,3,1,3,-13,t
76200,2964,685,25,20.1,10,2,3,0,2,1,2,6,3,8,2,4,2,3,-11,t
76201,2964,180,25,14.8,0,3,1,0,0,2,4,6,0,2,0,0,0,0,-28,t
76202,2964,4162,25,27.0,15,1,4,3,0,0,2,1,5,16,1,7,4,4,-31,t
76203,2964,1939,25,32.5,7,1,4,7,0,0,6,4,2,11,1,4,2,4,-28,t
76204,2964,3758,25,6.1,2,0,2,1,0,0,2,4,1,2,0,1,0,0,0,f
76205,2964,4108,25,22.4,16,1,3,0,0,0,0,3,6,12,1,5,3,3,-12,f
76206,2964,4711,25,16.8,4,1,4,4,0,0,1,2,1,3,0,1,2,2,-13,f
76207,2964,532,25,16.8,5,0,2,2,0,0,0,1,2,6,0,3,1,1,-12,f
76208,2964,4526,25,23.4,12,0,2,1,1,0,0,4,4,6,4,6,0,0,-2,f
76209,2964,4698,25,17.4,9,0,5,0,1,0,0,0,3,5,3,5,0,0,2,f
76210,2964,3251,25,14.6,2,0,1,2,0,0,1,0,1,3,0,1,0,0,0,f
76211,2964,2918,25,8.4,5,1,4,1,0,0,1,0,2,4,0,0,1,2,3,f
76212,2964,1704,7,27.2,8,0,4,1,2,0,0,4,3,5,0,2,2,2,22,t
76213,2964,2393,7,22.6,5,0,0,1,2,2,1,2,2,3,0,0,1,2,23,t
76214,2964,2712,7,18.8,0,1,3,4,2,3,0,1,0,1,0,0,0,0,23,t
76215,2964,2148,7,29.0,29,1,8,5,2,0,1,0,10,19,4,8,5,6,20,t
76216,2964,1155,7,30.5,41,0,6,5,1,0,4,1,13,21,4,7,11,14,23,t
76217,2964,1831,7,23.4,14,0,3,0,0,0,0,2,5,10,2,5,2,2,8,f
76218,2964,3662,7,12.9,5,1,2,2,0,0,1,2,1,1,0,0,3,6,6,f
76219,2964,4931,7,14.6,2,1,1,2,0,0,3,2,1,2,0,0,0,0,4,f
76220,2964,985,7,15.3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,28,f
76221,2964,3196,7,12.0,3,0,3,1,1,0,1,2,1,3,1,1,0,0,1,f
76222,2964,1836,7,10.9,11,0,1,1,0,1,0,0,4,10,1,6,2,3,2,f
76223,2964,3691,7,8.4,5,2,3,1,0,1,0,1,1,3,0,0,3,4,-3,f
76224,2964,2639,7,8.4,3,0,0,0,1,0,0,1,1,4,1,1,0,0,-3,f
76225,2964,4914,7,5.9,0,1,1,0,1,0,0,0,0,1,0,0,0,2,-9,f
76226,2944,3419,6,27.4,16,0,1,3,2,1,1,4,5,10,0,4,6,7,-18,t
76227,2944,4688,6,20.7,2,0,3,0,1,0,0,2,1,2,0,1,0,0,5,t
76228,2944,61,6,33.6,16,3,8,4,1,0,0,4,5,11,0,0,6,8,-3,t
76229,2944,4382,6,37.4,6,0,6,3,1,1,3,4,2,7,2,5,0,0,9,t
76230,2944,3132,6,38.0,26,1,6,7,4,0,3,4,8,21,4,9,6,6,7,t
76231,2944,2644,6,29.3,31,0,4,4,0,0,0,0,12,20,2,7,5,5,1,f
76232,2944,3326,6,16.2,8,0,4,2,0,0,1,5,4,5,0,1,0,0,-3,f
76233,2944,3066,6,16.9,16,0,3,1,0,0,1,2,6,11,4,8,0,0,-2,f
76234,2944,3647,6,6.1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,-11,f
76235,2944,4515,6,14.3,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,f
76236,2944,2241,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76237,2944,2343,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76238,2944,245,28,29.4,19,3,6,1,0,0,5,5,6,12,1,2,6,8,-7,t
76239,2944,4137,28,40.4,36,0,5,2,1,0,1,3,13,20,5,8,5,6,1,t
76240,2944,3625,28,37.1,14,4,7,4,0,3,4,4,5,8,0,0,4,7,3,t
76241,2944,233,28,36.0,20,1,5,5,1,1,0,3,7,17,1,5,5,7,-5,t
76242,2944,3707,28,28.0,14,0,6,3,2,0,0,4,5,13,2,5,2,3,7,t
76243,2944,4575,28,26.1,9,2,4,2,1,0,0,1,3,10,1,5,2,2,-1,f
76244,2944,4049,28,29.7,12,0,3,8,0,0,1,2,3,7,1,5,5,7,12,f
76245,2944,5099,28,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,f
76246,2944,446,28,11.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,f
76247,2944,1119,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76248,2944,1483,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76249,2944,2969,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76250,2944,3650,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76251,2944,3644,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76252,2944,4449,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76253,2965,2259,3,32.1,15,0,6,5,0,1,0,0,6,13,3,6,0,2,-5,t
76254,2965,1400,3,20.1,9,1,1,2,0,1,2,2,4,16,1,11,0,0,4,t
76255,2965,820,3,27.7,12,5,8,0,1,2,1,5,6,8,0,0,0,0,-8,t
76256,2965,515,3,36.3,15,0,4,3,1,1,1,1,5,18,3,12,2,3,-19,t
76257,2965,1139,3,28.1,11,0,1,5,2,0,1,1,3,5,2,3,3,5,-16,t
76258,2965,3394,3,29.9,13,1,3,3,2,0,1,3,5,13,2,8,1,2,-7,f
76259,2965,5003,3,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,f
76260,2965,4107,3,20.1,11,4,8,1,1,1,1,5,4,7,0,0,3,6,-5,f
76261,2965,4473,3,17.5,4,0,0,5,1,0,1,1,0,7,0,2,4,4,-10,f
76262,2965,4779,3,20.4,11,4,3,1,2,0,0,1,3,6,2,2,3,4,9,f
76263,2965,536,3,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,f
76264,2965,1593,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76265,2965,4268,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76266,2965,4422,11,31.4,8,0,4,3,0,0,1,4,2,2,2,2,2,2,17,t
76267,2965,4269,11,32.8,7,1,11,0,0,1,1,4,2,8,1,4,2,2,11,t
76268,2965,4087,11,33.6,30,4,4,4,3,1,2,1,11,17,0,2,8,10,17,t
76269,2965,1700,11,31.3,14,0,8,4,0,0,4,1,5,15,3,9,1,2,17,t
76270,2965,4642,11,35.7,21,0,6,10,0,2,4,2,7,9,6,8,1,2,24,t
76271,2965,1702,11,17.0,8,0,0,0,0,0,1,1,2,4,2,2,2,2,-7,f
76272,2965,2023,11,14.0,3,0,1,3,0,0,1,2,1,5,1,3,0,0,-5,f
76273,2965,4495,11,19.9,10,0,6,1,0,0,1,1,3,7,1,3,3,7,0,f
76274,2965,4872,11,16.6,11,0,2,1,2,0,1,3,4,7,3,5,0,0,-6,f
76275,2965,618,11,7.6,0,0,1,1,0,0,0,0,0,2,0,1,0,0,-13,f
76276,2965,2607,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76277,2965,2845,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76278,2966,404,9,42.6,36,1,6,5,1,0,1,6,13,26,8,15,2,2,-5,t
76279,2966,2713,9,36.5,10,3,1,0,2,0,1,4,4,7,1,4,1,1,-13,t
76280,2966,1223,9,36.2,17,4,6,3,0,1,2,0,6,7,0,0,5,5,-14,t
76281,2966,2153,9,21.8,11,0,1,2,0,0,2,2,4,8,2,3,1,2,0,t
76282,2966,971,9,39.6,31,0,5,13,1,0,6,5,12,21,3,7,4,5,-13,t
76283,2966,2532,9,12.8,4,1,0,2,0,0,0,1,2,5,0,2,0,0,6,f
76284,2966,5029,9,16.8,8,5,4,0,0,0,3,1,4,7,0,0,0,0,11,f
76285,2966,626,9,34.2,27,0,4,1,0,0,2,4,9,17,5,9,4,5,-12,f
76286,2966,4496,9,11.1,2,2,1,1,1,1,0,2,1,4,0,1,0,2,6,f
76287,2966,1912,9,13.4,2,0,4,6,0,1,0,2,1,3,0,0,0,0,4,f
76288,2966,185,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76289,2966,1866,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76290,2966,4011,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76291,2966,1426,29,35.0,16,2,5,4,2,0,0,2,6,11,3,4,1,1,13,t
76292,2966,2846,29,37.8,31,2,5,0,0,1,1,1,10,18,4,8,7,8,12,t
76293,2966,857,29,23.5,17,4,0,3,0,0,2,3,7,13,2,6,1,2,-12,t
76294,2966,1217,29,16.0,4,0,1,4,3,1,0,0,2,6,0,1,0,0,-3,t
76295,2966,4093,29,30.3,25,1,1,5,1,0,0,5,7,14,1,2,10,10,2,t
76296,2966,2467,29,29.4,8,3,5,1,0,6,0,4,4,6,0,0,0,0,15,f
76297,2966,816,29,38.0,36,1,5,3,1,0,5,1,11,20,4,5,10,11,5,f
76298,2966,1571,29,22.7,5,0,2,2,1,0,1,1,2,9,1,4,0,0,4,f
76299,2966,3439,29,19.7,9,2,3,4,1,0,2,3,3,5,0,1,3,3,0,f
76300,2966,30,29,12.7,3,0,1,2,2,0,1,2,1,1,1,1,0,0,-6,f
76301,2966,1941,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76302,2966,2064,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76303,2966,3983,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76304,2966,4088,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76305,2966,5103,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76306,2967,3649,8,30.5,8,0,4,0,0,0,0,3,3,6,2,5,0,0,5,t
76307,2967,1638,8,35.2,30,5,4,2,0,1,0,2,11,17,2,4,6,7,6,t
76308,2967,2327,8,38.4,34,2,7,10,2,1,4,2,13,16,2,2,6,7,4,t
76309,2967,677,8,34.8,8,1,2,4,1,1,1,0,4,8,0,2,0,0,4,t
76310,2967,3248,8,32.0,25,0,2,6,2,0,0,4,8,16,1,6,8,9,9,t
76311,2967,2183,8,15.9,2,0,0,3,0,0,1,0,1,6,0,0,0,0,-6,f
76312,2967,496,8,18.5,2,0,0,1,1,1,1,3,1,4,0,2,0,0,-5,f
76313,2967,4787,8,19.2,19,1,4,0,0,0,0,1,6,10,2,4,5,6,7,f
76314,2967,4372,8,9.3,0,1,0,1,1,0,0,0,0,1,0,1,0,0,-6,f
76315,2967,3340,8,6.2,2,1,2,1,0,0,0,0,1,1,0,0,0,0,-3,f
76316,2967,1599,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76317,2967,2025,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76318,2967,2094,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76319,2967,2395,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76320,2967,2469,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76321,2967,4509,10,35.1,24,0,3,3,1,1,0,2,9,18,4,10,2,2,-9,t
76322,2967,2575,10,18.9,16,1,3,4,0,0,1,1,5,7,0,1,6,7,6,t
76323,2967,2738,10,22.4,7,2,2,3,0,0,0,5,3,4,0,0,1,1,-2,t
76324,2967,986,10,34.6,30,0,4,6,1,1,2,1,11,23,5,12,3,3,-1,t
76325,2967,3526,10,30.2,9,1,3,6,0,0,0,2,4,7,1,3,0,1,4,t
76326,2967,4882,10,27.3,11,2,1,0,0,1,1,2,5,10,1,4,0,0,-14,f
76327,2967,2191,10,20.5,4,2,0,2,0,0,2,4,2,4,0,0,0,0,0,f
76328,2967,4006,10,22.7,13,1,6,6,1,0,2,1,5,7,1,2,2,2,3,f
76329,2967,3624,10,28.3,13,0,2,5,1,0,0,2,5,10,3,4,0,0,-2,f
76330,2967,1696,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76331,2967,2406,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76332,2967,3166,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76333,2967,3710,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76334,2967,3878,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76335,2968,3075,17,15.5,12,0,3,5,1,0,1,0,5,8,2,3,0,0,7,t
76336,2968,115,17,39.5,44,3,11,7,2,1,1,3,19,28,2,3,4,6,11,t
76337,2968,2739,17,33.2,9,0,4,1,0,3,4,4,4,10,1,5,0,0,8,t
76338,2968,290,17,26.6,10,0,2,0,0,0,2,0,4,6,2,4,0,0,4,t
76339,2968,2707,17,38.5,25,1,3,10,1,0,0,3,10,19,1,6,4,4,11,t
76340,2968,3651,17,20.7,5,1,3,0,0,1,2,3,2,6,0,2,1,2,-8,f
76341,2968,877,17,28.3,7,1,5,0,1,0,3,0,2,4,2,4,1,2,3,f
76342,2968,294,17,17.3,8,2,1,0,0,0,1,1,3,8,2,4,0,0,-7,f
76343,2968,3536,17,15.3,5,0,1,4,0,0,0,1,0,3,0,3,5,5,-4,f
76344,2968,2189,17,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-5,f
76345,2968,117,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76346,2968,1693,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76347,2968,2714,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76348,2968,2742,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76349,2968,4884,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76350,2968,765,27,20.9,0,0,0,2,1,0,0,0,0,4,0,2,0,0,-3,t
76351,2968,4282,27,32.6,9,2,6,5,2,1,1,1,3,11,1,5,2,2,-14,t
76352,2968,4821,27,26.2,27,3,6,1,1,5,5,5,10,18,2,8,5,6,-11,t
76353,2968,4654,27,34.8,34,1,5,4,1,0,0,0,14,21,6,9,0,0,-10,t
76354,2968,2384,27,35.2,18,2,3,6,1,0,3,2,7,13,0,2,4,4,-9,t
76355,2968,227,27,14.8,6,0,1,4,1,2,0,1,3,3,0,0,0,0,5,f
76356,2968,3451,27,28.1,13,0,2,5,3,0,1,3,4,7,3,6,2,3,10,f
76357,2968,2292,27,30.0,14,2,8,1,0,0,1,1,5,17,2,8,2,2,7,f
76358,2968,4826,27,14.9,0,0,1,1,0,0,0,3,0,1,0,0,0,0,6,f
76359,2968,2822,27,2.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,f
76360,2968,488,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76361,2968,1111,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76362,2968,1651,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76363,2969,1573,13,29.6,24,0,7,1,0,1,2,2,9,15,6,10,0,0,22,t
76364,2969,2677,13,29.6,19,2,7,2,1,1,2,1,7,15,2,4,3,4,6,t
76365,2969,5123,13,23.4,15,0,8,2,0,2,1,3,6,7,0,0,3,4,18,t
76366,2969,2828,13,16.6,8,1,2,1,1,0,0,2,2,3,2,3,2,2,11,t
76367,2969,1832,13,29.0,8,0,3,13,0,0,1,2,2,7,1,6,3,3,18,t
76368,2969,4836,13,21.9,8,2,3,5,2,2,4,2,3,6,1,3,1,2,7,f
76369,2969,4463,13,17.4,2,2,3,0,0,0,1,1,1,3,0,1,0,0,13,f
76370,2969,3666,13,25.0,13,0,3,2,1,0,0,1,5,13,3,6,0,0,36,f
76371,2969,837,13,20.9,4,1,2,0,1,0,2,1,2,4,0,2,0,0,0,f
76372,2969,3620,13,7.2,8,1,1,0,0,0,0,1,2,2,0,0,4,5,-15,f
76373,2969,567,13,6.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-12,f
76374,2969,2131,13,6.5,0,0,0,1,0,1,0,1,0,3,0,0,0,0,-12,f
76375,2969,443,13,6.5,2,1,1,1,0,0,1,1,1,3,0,0,0,0,-12,f
76376,2969,4591,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76377,2969,2144,19,30.5,12,0,1,4,0,0,2,2,3,9,0,1,6,7,-12,t
76378,2969,4994,19,19.4,12,2,4,1,1,1,1,3,3,9,0,0,6,8,-17,t
76379,2969,4630,19,22.6,13,4,7,1,0,1,3,2,6,12,1,1,0,0,-7,t
76380,2969,2355,19,25.2,9,0,0,2,1,1,0,1,3,6,1,2,2,2,-10,t
76381,2969,2951,19,31.2,12,1,5,3,1,0,1,3,4,13,4,9,0,0,-10,t
76382,2969,2855,19,17.5,9,3,0,1,1,0,2,2,4,9,1,1,0,0,3,f
76383,2969,78,19,18.7,2,0,1,2,0,1,0,0,1,7,0,2,0,0,-9,f
76384,2969,3277,19,18.9,7,3,3,2,1,0,0,0,3,6,1,2,0,0,-21,f
76385,2969,3245,19,16.9,3,0,2,1,0,1,0,0,1,9,1,6,0,0,-15,f
76386,2969,998,19,26.2,2,0,3,3,4,0,0,1,1,4,0,1,0,2,-6,f
76387,2969,5106,19,6.5,1,1,2,2,0,0,0,3,0,1,0,1,1,2,12,f
76388,2969,1901,19,6.5,13,0,1,0,0,0,0,0,4,7,3,3,2,2,12,f
76389,2969,3890,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76390,2970,1669,25,22.6,18,0,1,3,3,1,1,1,6,11,2,3,4,5,-24,t
76391,2970,685,25,24.2,10,1,6,1,1,0,2,2,4,10,2,7,0,1,-11,t
76392,2970,3758,25,26.9,16,4,3,2,0,0,3,3,7,12,1,3,1,2,-16,t
76393,2970,4162,25,23.1,6,0,5,4,0,0,2,1,1,8,1,4,3,3,-14,t
76394,2970,1939,25,33.2,17,1,2,10,1,0,1,0,7,15,3,7,0,0,-26,t
76395,2970,180,25,17.7,0,0,2,1,0,0,1,3,0,1,0,0,0,0,-19,f
76396,2970,4526,25,13.7,0,0,2,0,1,1,0,0,0,2,0,1,0,0,-14,f
76397,2970,532,25,16.4,4,0,3,3,1,0,3,0,2,8,0,4,0,2,-16,f
76398,2970,4108,25,23.7,15,1,4,2,0,1,2,2,5,15,1,6,4,4,-11,f
76399,2970,3251,25,20.0,10,2,2,1,2,0,1,0,4,8,2,3,0,0,-17,f
76400,2970,3958,25,18.6,7,1,2,0,0,0,2,3,3,5,1,2,0,0,-12,f
76401,2970,2918,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76402,2970,4698,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76403,2970,1704,7,25.3,14,2,3,5,1,0,1,0,7,8,0,0,0,0,28,t
76404,2970,2393,7,20.5,12,0,3,0,3,0,3,4,5,6,2,3,0,0,18,t
76405,2970,3662,7,25.7,6,2,7,3,1,1,2,0,2,4,0,0,2,4,32,t
76406,2970,1836,7,32.5,19,2,7,9,1,0,4,2,8,14,3,7,0,0,11,t
76407,2970,2148,7,28.9,24,0,9,5,2,2,1,0,10,18,3,7,1,1,27,t
76408,2970,1831,7,26.6,19,0,2,4,1,1,2,3,8,14,3,7,0,1,21,f
76409,2970,985,7,20.0,9,1,1,1,0,0,0,2,4,9,1,4,0,0,12,f
76410,2970,2639,7,24.9,14,1,4,2,2,0,2,5,4,8,1,4,5,6,21,f
76411,2970,3691,7,13.8,8,1,5,3,0,0,0,3,3,7,2,3,0,0,2,f
76412,2970,587,7,11.9,7,1,1,1,0,3,1,2,3,5,1,2,0,0,5,f
76413,2970,4914,7,9.9,7,0,0,2,0,1,1,0,2,3,1,1,2,3,3,f
76414,2971,2968,18,29.8,16,0,3,0,1,0,0,1,7,10,2,3,0,0,14,t
76415,2971,4566,18,31.3,22,2,6,6,0,1,4,2,8,17,1,4,5,5,11,t
76416,2971,1621,18,33.0,13,3,9,1,2,2,1,2,6,7,0,0,1,3,22,t
76417,2971,1255,18,32.5,24,0,3,5,2,0,5,2,8,17,2,5,6,6,14,t
76418,2971,874,18,25.0,8,0,2,5,0,0,0,3,3,8,2,5,0,0,13,t
76419,2971,3787,18,24.8,16,1,6,2,0,1,0,1,6,11,3,6,1,2,21,f
76420,2971,99,18,17.6,2,1,6,5,3,0,2,3,1,4,0,0,0,0,16,f
76421,2971,56,18,17.5,11,1,2,3,2,2,0,2,4,6,2,4,1,2,17,f
76422,2971,3012,18,12.8,3,0,3,3,2,0,0,0,1,1,1,1,0,0,19,f
76423,2971,1554,18,3.5,2,1,0,0,0,0,1,1,1,4,0,2,0,0,0,f
76424,2971,3117,18,3.5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,f
76425,2971,590,18,3.5,3,0,1,1,0,0,0,0,1,2,1,2,0,0,0,f
76426,2971,3182,18,2.6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,-6,f
76427,2971,3125,18,2.6,2,0,0,0,0,0,0,0,0,0,0,0,2,2,-6,f
76428,2971,3104,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76429,2971,4422,11,20.9,0,0,3,2,1,0,0,1,0,1,0,1,0,0,-13,t
76430,2971,4269,11,32.4,16,1,8,2,0,0,4,3,6,13,3,5,1,2,-12,t
76431,2971,4087,11,33.3,19,1,4,1,0,0,2,3,8,17,0,1,3,3,-16,t
76432,2971,1700,11,30.7,20,1,4,2,0,0,2,1,7,16,4,8,2,4,-9,t
76433,2971,4642,11,31.0,7,0,1,8,1,1,1,0,2,9,2,5,1,1,-13,t
76434,2971,4495,11,19.6,6,1,5,1,3,0,2,3,2,9,0,2,2,3,-20,f
76435,2971,2023,11,18.9,5,0,2,2,0,0,0,0,2,3,1,1,0,0,-14,f
76436,2971,4872,11,14.9,11,0,2,0,2,0,4,1,4,10,1,4,2,2,-9,f
76437,2971,1702,11,20.8,4,1,0,0,0,0,0,2,2,4,0,2,0,0,-17,f
76438,2971,618,11,8.0,5,0,1,0,0,0,0,1,2,4,1,2,0,0,-5,f
76439,2971,2607,11,5.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-4,f
76440,2971,2845,11,4.1,2,2,1,0,0,0,0,0,1,3,0,0,0,0,-3,f
76441,2972,3415,22,28.5,3,3,4,1,1,1,4,1,1,3,1,3,0,2,-2,t
76442,2972,209,22,40.7,32,1,9,11,3,0,5,2,8,21,1,4,15,19,2,t
76443,2972,4697,22,37.8,19,3,8,3,2,0,0,4,8,14,2,4,1,2,1,t
76444,2972,4386,22,33.9,27,2,2,1,0,1,2,3,9,15,7,9,2,4,1,t
76445,2972,366,22,4.7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-6,t
76446,2972,119,22,31.0,23,0,2,4,1,0,3,2,8,15,3,8,4,4,2,f
76447,2972,2069,22,24.1,8,0,0,1,0,0,0,3,3,6,2,5,0,2,2,f
76448,2972,3704,22,30.8,5,1,4,2,2,1,0,4,2,4,0,1,1,1,10,f
76449,2972,4045,22,8.6,5,1,0,1,0,0,0,0,2,3,1,2,0,0,0,f
76450,2972,361,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76451,2972,733,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76452,2972,3649,8,30.9,22,0,3,1,2,0,0,2,9,14,4,6,0,0,6,t
76453,2972,1638,8,36.2,16,3,5,3,0,0,1,4,5,8,2,4,4,5,-4,t
76454,2972,2327,8,36.9,29,0,4,8,3,0,2,3,13,19,0,1,3,4,-4,t
76455,2972,677,8,29.0,6,1,2,2,1,1,3,1,1,4,0,3,4,4,2,t
76456,2972,3248,8,33.4,20,1,6,9,1,0,3,3,9,23,0,6,2,2,-5,t
76457,2972,4787,8,12.8,4,1,0,0,0,0,0,4,2,6,0,2,0,0,-16,f
76458,2972,496,8,16.3,6,1,3,0,0,0,1,0,2,4,1,3,1,2,-2,f
76459,2972,2183,8,17.3,11,1,2,3,0,0,1,0,5,12,1,5,0,0,1,f
76460,2972,3340,8,11.2,3,1,1,0,1,0,2,4,1,1,0,0,1,2,2,f
76461,2972,2025,8,10.1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4,f
76462,2972,2469,8,6.0,3,0,2,1,0,0,0,1,1,3,1,2,0,0,6,f
76463,2972,1599,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76464,2972,2094,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76465,2972,2395,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
76466,2973,341,1,30.1,9,3,1,2,0,0,1,1,2,7,1,6,4,4,-22,t
76467,2973,2287,1,29.0,12,1,7,3,1,0,0,1,5,11,1,4,1,1,-26,t
76468,2973,694,1,19.4,9,5,2,0,0,1,1,2,4,9,0,0,1,2,-22,t
76469,2973,3246,1,34.3,30,0,1,2,0,0,1,0,13,19,2,3,2,2,-20,t
76470,2973,5101,1,28.0,13,0,2,6,2,0,3,2,4,18,1,11,4,5,-28,t
76471,2973,1443,1,14.4,6,0,2,2,1,0,2,0,2,4,0,1,2,2,-11,f
76472,2973,405,1,23.4,16,0,4,3,2,0,3,2,3,14,1,9,9,10,-18,f
76473,2973,3418,1,20.8,3,4,2,1,0,1,0,1,1,1,0,0,1,2,-8,f
76474,2973,2895,1,19.4,6,1,2,2,0,0,1,1,2,3,2,3,0,0,-9,f
76475,2973,2771,1,7.0,3,0,0,0,0,0,0,0,1,2,1,2,0,0,-2,f
76476,2973,1730,1,7.0,3,0,0,0,0,0,2,0,1,3,1,3,0,0,-2,f
76477,2973,1382,1,7.0,6,0,2,0,0,1,0,1,2,2,0,0,2,2,-2,f
