history_id,player_id,team_id,season_id,start_date,end_date,contract_type
2729,2588,14,5,2025-10-21,,Standard
2730,3898,15,2,2022-10-18,,Standard
2731,3898,15,3,2023-10-24,,Standard
2732,3898,24,3,2023-10-24,,Standard
2733,3898,1,4,2024-10-22,,Standard
2734,3898,23,4,2024-10-22,,Standard
2735,3898,11,4,2024-10-22,,Standard
2736,3898,8,5,2025-10-21,,Standard
2737,227,27,2,2022-10-18,,Standard
2738,227,27,3,2023-10-24,,Standard
2739,227,1,4,2024-10-22,,Standard
2740,227,23,5,2025-10-21,,Standard
2741,542,19,4,2024-10-22,,Standard
2742,1483,28,3,2023-10-24,,Standard
2743,1753,1,3,2023-10-24,,Standard
2744,1753,1,4,2024-10-22,,Standard
2745,1753,1,5,2025-10-21,,Standard
2746,2180,30,2,2022-10-18,,Standard
2747,2180,12,3,2023-10-24,,Standard
2748,2180,12,4,2024-10-22,,Standard
2749,2180,12,5,2025-10-21,,Standard
2750,4989,15,2,2022-10-18,,Standard
2751,4989,15,3,2023-10-24,,Standard
2752,4989,15,4,2024-10-22,,Standard
2753,4989,15,5,2025-10-21,,Standard
2754,4989,29,5,2025-10-21,,Standard
2755,4572,6,4,2024-10-22,,Standard
2756,4572,6,5,2025-10-21,,Standard
2757,4036,2,4,2024-10-22,,Standard
2758,4036,2,5,2025-10-21,,Standard
2759,3276,6,3,2023-10-24,,Standard
2760,3276,23,4,2024-10-22,,Standard
2761,3276,17,4,2024-10-22,,Standard
2762,3276,17,5,2025-10-21,,Standard
2763,2729,15,2,2022-10-18,,Standard
2764,2729,15,3,2023-10-24,,Standard
2765,2729,23,3,2023-10-24,,Standard
2766,2729,29,3,2023-10-24,,Standard
2767,2899,19,4,2024-10-22,,Standard
2768,2899,19,5,2025-10-21,,Standard
2769,3990,11,3,2023-10-24,,Standard
2770,1693,17,2,2022-10-18,,Standard
2771,1693,17,3,2023-10-24,,Standard
2772,1693,17,4,2024-10-22,,Standard
2773,1693,17,5,2025-10-21,,Standard
2774,333,30,3,2023-10-24,,Standard
2775,670,16,2,2022-10-18,,Standard
2776,670,16,3,2023-10-24,,Standard
2777,670,19,4,2024-10-22,,Standard
2778,670,22,5,2025-10-21,,Standard
2779,4852,8,2,2022-10-18,,Standard
2780,4852,15,3,2023-10-24,,Standard
2781,4173,4,4,2024-10-22,,Standard
2782,3118,25,2,2022-10-18,,Standard
2783,3118,25,3,2023-10-24,,Standard
2784,3118,25,4,2024-10-22,,Standard
2785,4405,14,2,2022-10-18,,Standard
2786,4405,16,3,2023-10-24,,Standard
2787,4405,9,4,2024-10-22,,Standard
2788,4405,28,4,2024-10-22,,Standard
2789,2087,11,2,2022-10-18,,Standard
2790,3710,10,2,2022-10-18,,Standard
2791,3710,10,3,2023-10-24,,Standard
2792,3710,23,4,2024-10-22,,Standard
2793,3710,19,4,2024-10-22,,Standard
2794,3156,26,2,2022-10-18,,Standard
2795,806,27,3,2023-10-24,,Standard
2796,806,27,4,2024-10-22,,Standard
2797,806,25,4,2024-10-22,,Standard
2798,806,25,5,2025-10-21,,Standard
2799,1426,29,2,2022-10-18,,Standard
2800,1426,29,3,2023-10-24,,Standard
2801,1426,9,3,2023-10-24,,Standard
2802,1426,9,4,2024-10-22,,Standard
2803,1426,16,5,2025-10-21,,Standard
2804,1752,28,3,2023-10-24,,Standard
2805,1752,5,5,2025-10-21,,Standard
2806,3618,1,4,2024-10-22,,Standard
2807,3618,26,5,2025-10-21,,Standard
2808,4993,15,5,2025-10-21,,Standard
2809,1607,15,2,2022-10-18,,Standard
2810,1607,15,3,2023-10-24,,Standard
2811,1607,3,3,2023-10-24,,Standard
2812,3180,25,3,2023-10-24,,Standard
2813,3180,25,4,2024-10-22,,Standard
2814,894,25,5,2025-10-21,,Standard
2815,3183,22,5,2025-10-21,,Standard
2816,4963,25,2,2022-10-18,,Standard
2817,4963,11,3,2023-10-24,,Standard
2818,4963,11,4,2024-10-22,,Standard
2819,4963,10,5,2025-10-21,,Standard
2820,4925,1,2,2022-10-18,,Standard
2821,896,30,2,2022-10-18,,Standard
2822,4821,27,3,2023-10-24,,Standard
2823,4821,27,4,2024-10-22,,Standard
2824,4821,27,5,2025-10-21,,Standard
2825,3096,4,3,2023-10-24,,Standard
2826,3096,4,4,2024-10-22,,Standard
2827,3096,4,5,2025-10-21,,Standard
2828,4495,11,3,2023-10-24,,Standard
2829,4495,11,4,2024-10-22,,Standard
2830,4495,11,5,2025-10-21,,Standard
2831,1941,29,3,2023-10-24,,Standard
2832,1941,29,4,2024-10-22,,Standard
2833,1941,29,5,2025-10-21,,Standard
2834,1941,15,5,2025-10-21,,Standard
2835,4496,9,3,2023-10-24,,Standard
2836,4496,9,4,2024-10-22,,Standard
2837,4496,9,5,2025-10-21,,Standard
2838,366,22,3,2023-10-24,,Standard
2839,366,22,4,2024-10-22,,Standard
2840,366,22,5,2025-10-21,,Standard
2841,1119,28,3,2023-10-24,,Standard
2842,1119,28,4,2024-10-22,,Standard
2843,1119,28,5,2025-10-21,,Standard
2844,3958,25,3,2023-10-24,,Standard
2845,3958,25,4,2024-10-22,,Standard
2846,3958,25,5,2025-10-21,,Standard
2847,3958,15,5,2025-10-21,,Standard
2848,2164,15,3,2023-10-24,,Standard
2849,2164,15,4,2024-10-22,,Standard
2850,2164,15,5,2025-10-21,,Standard
2851,4872,11,3,2023-10-24,,Standard
2852,4872,11,4,2024-10-22,,Standard
2853,4872,30,5,2025-10-21,,Standard
2854,4712,12,3,2023-10-24,,Standard
2855,4712,12,4,2024-10-22,,Standard
2856,4712,12,5,2025-10-21,,Standard
2857,4723,21,3,2023-10-24,,Standard
2858,4723,21,4,2024-10-22,,Standard
2859,4723,21,5,2025-10-21,,Standard
2860,1571,29,3,2023-10-24,,Standard
2861,1571,29,4,2024-10-22,,Standard
2862,1571,29,5,2025-10-21,,Standard
2863,2049,14,3,2023-10-24,,Standard
2864,2049,14,4,2024-10-22,,Standard
2865,2049,23,4,2024-10-22,,Standard
2866,2695,14,3,2023-10-24,,Standard
2867,2695,14,4,2024-10-22,,Standard
2868,2695,3,4,2024-10-22,,Standard
2869,1901,19,3,2023-10-24,,Standard
2870,1901,19,4,2024-10-22,,Standard
2871,1901,19,5,2025-10-21,,Standard
2872,615,1,3,2023-10-24,,Standard
2873,615,1,4,2024-10-22,,Standard
2874,615,14,5,2025-10-21,,Standard
2875,2076,22,3,2023-10-24,,Standard
2876,2076,22,4,2024-10-22,,Standard
2877,2076,22,5,2025-10-21,,Standard
2878,53,8,4,2024-10-22,,Standard
2879,53,19,5,2025-10-21,,Standard
2880,2712,7,3,2023-10-24,,Standard
2881,2712,7,4,2024-10-22,,Standard
2882,2712,7,5,2025-10-21,,Standard
2883,4866,3,3,2023-10-24,,Standard
2884,4866,3,4,2024-10-22,,Standard
2885,4866,15,5,2025-10-21,,Standard
2886,4088,29,3,2023-10-24,,Standard
2887,4088,29,4,2024-10-22,,Standard
2888,4088,29,5,2025-10-21,,Standard
2889,833,3,3,2023-10-24,,Standard
2890,833,3,4,2024-10-22,,Standard
2891,833,3,5,2025-10-21,,Standard
2892,920,30,3,2023-10-24,,Standard
2893,920,30,4,2024-10-22,,Standard
2894,920,30,5,2025-10-21,,Standard
2895,2340,26,3,2023-10-24,,Standard
2896,2340,26,4,2024-10-22,,Standard
2897,2340,30,4,2024-10-22,,Standard
2898,2340,9,5,2025-10-21,,Standard
2899,4270,4,3,2023-10-24,,Standard
2900,4270,4,4,2024-10-22,,Standard
2901,4270,14,5,2025-10-21,,Standard
2902,264,6,3,2023-10-24,,Standard
2903,264,6,4,2024-10-22,,Standard
2904,187,4,3,2023-10-24,,Standard
2905,300,10,4,2024-10-22,,Standard
2906,300,3,4,2024-10-22,,Standard
2907,418,23,4,2024-10-22,,Standard
2908,418,23,5,2025-10-21,,Standard
2909,567,13,3,2023-10-24,,Standard
2910,567,13,4,2024-10-22,,Standard
2911,567,13,5,2025-10-21,,Standard
2912,567,12,5,2025-10-21,,Standard
2913,685,25,3,2023-10-24,,Standard
2914,685,25,4,2024-10-22,,Standard
2915,685,25,5,2025-10-21,,Standard
2916,812,18,4,2024-10-22,,Standard
2917,812,18,5,2025-10-21,,Standard
2918,921,23,3,2023-10-24,,Standard
2919,921,23,4,2024-10-22,,Standard
2920,1251,15,4,2024-10-22,,Standard
2921,1251,15,5,2025-10-21,,Standard
2922,1409,21,3,2023-10-24,,Standard
2923,1409,21,4,2024-10-22,,Standard
2924,2036,8,5,2025-10-21,,Standard
2925,2189,17,3,2023-10-24,,Standard
2926,2189,17,4,2024-10-22,,Standard
2927,2189,17,5,2025-10-21,,Standard
2928,2298,21,3,2023-10-24,,Standard
2929,2418,4,5,2025-10-21,,Standard
2930,2515,9,4,2024-10-22,,Standard
2931,2515,9,5,2025-10-21,,Standard
2932,2771,1,3,2023-10-24,,Standard
2933,2963,20,4,2024-10-22,,Standard
2934,2963,20,5,2025-10-21,,Standard
2935,2714,17,3,2023-10-24,,Standard
2936,2714,17,4,2024-10-22,,Standard
2937,2714,6,5,2025-10-21,,Standard
2938,3103,13,3,2023-10-24,,Standard
2939,3103,13,4,2024-10-22,,Standard
2940,3103,13,5,2025-10-21,,Standard
2941,3302,3,5,2025-10-21,,Standard
2942,3596,5,3,2023-10-24,,Standard
2943,3596,5,4,2024-10-22,,Standard
2944,3596,5,5,2025-10-21,,Standard
2945,3596,18,5,2025-10-21,,Standard
2946,3624,10,3,2023-10-24,,Standard
2947,3624,10,4,2024-10-22,,Standard
2948,3624,10,5,2025-10-21,,Standard
2949,3691,7,3,2023-10-24,,Standard
2950,3691,7,4,2024-10-22,,Standard
2951,3691,15,5,2025-10-21,,Standard
2952,4000,5,3,2023-10-24,,Standard
2953,4000,5,4,2024-10-22,,Standard
2954,4121,12,3,2023-10-24,,Standard
2955,4121,12,4,2024-10-22,,Standard
2956,4121,12,5,2025-10-21,,Standard
2957,4195,26,3,2023-10-24,,Standard
2958,4195,12,5,2025-10-21,,Standard
2959,4544,6,4,2024-10-22,,Standard
2960,4544,6,5,2025-10-21,,Standard
2961,4686,30,3,2023-10-24,,Standard
2962,4686,30,4,2024-10-22,,Standard
2963,4686,30,5,2025-10-21,,Standard
2964,4733,2,3,2023-10-24,,Standard
2965,4733,2,4,2024-10-22,,Standard
2966,4733,2,5,2025-10-21,,Standard
2967,368,4,3,2023-10-24,,Standard
2968,368,30,5,2025-10-21,,Standard
2969,514,24,4,2024-10-22,,Standard
2970,543,23,5,2025-10-21,,Standard
2971,5125,22,4,2024-10-22,,Standard
2972,5125,22,5,2025-10-21,,Standard
2973,1340,15,3,2023-10-24,,Standard
2974,1340,9,3,2023-10-24,,Standard
2975,1340,3,4,2024-10-22,,Standard
2976,1340,20,5,2025-10-21,,Standard
2977,1492,14,3,2023-10-24,,Standard
2978,1492,7,3,2023-10-24,,Standard
2979,1645,7,4,2024-10-22,,Standard
2980,1791,8,4,2024-10-22,,Standard
2981,1791,15,5,2025-10-21,,Standard
2982,1791,4,5,2025-10-21,,Standard
2983,2346,21,4,2024-10-22,,Standard
2984,2346,20,5,2025-10-21,,Standard
2985,2625,16,4,2024-10-22,,Standard
2986,2625,16,5,2025-10-21,,Standard
2987,2872,3,4,2024-10-22,,Standard
2988,2872,30,4,2024-10-22,,Standard
2989,3100,5,4,2024-10-22,,Standard
2990,3100,5,5,2025-10-21,,Standard
2991,3325,12,4,2024-10-22,,Standard
2992,3325,18,4,2024-10-22,,Standard
2993,3325,11,5,2025-10-21,,Standard
2994,3440,13,5,2025-10-21,,Standard
2995,3577,2,3,2023-10-24,,Standard
2996,3577,2,4,2024-10-22,,Standard
2997,3577,4,5,2025-10-21,,Standard
2998,3778,19,4,2024-10-22,,Standard
2999,3778,4,5,2025-10-21,,Standard
3000,4073,17,5,2025-10-21,,Standard
3001,4338,16,4,2024-10-22,,Standard
3002,4338,26,5,2025-10-21,,Standard
3003,4615,8,3,2023-10-24,,Standard
3004,4615,8,4,2024-10-22,,Standard
3005,4615,8,5,2025-10-21,,Standard
3006,4782,20,4,2024-10-22,,Standard
3007,657,5,4,2024-10-22,,Standard
3008,657,5,5,2025-10-21,,Standard
3009,2030,9,4,2024-10-22,,Standard
3010,2030,9,5,2025-10-21,,Standard
3011,1500,5,3,2023-10-24,,Standard
3012,3647,6,3,2023-10-24,,Standard
3013,3647,6,4,2024-10-22,,Standard
3014,3647,6,5,2025-10-21,,Standard
3015,3847,17,4,2024-10-22,,Standard
3016,4246,3,5,2025-10-21,,Standard
3017,3758,25,3,2023-10-24,,Standard
3018,3758,25,4,2024-10-22,,Standard
3019,3758,25,5,2025-10-21,,Standard
3020,275,4,4,2024-10-22,,Standard
3021,860,10,4,2024-10-22,,Standard
3022,4265,17,4,2024-10-22,,Standard
3023,4265,7,5,2025-10-21,,Standard
3024,362,5,3,2023-10-24,,Standard
3025,3356,2,4,2024-10-22,,Standard
3026,1839,29,4,2024-10-22,,Standard
3027,1839,29,5,2025-10-21,,Standard
3028,2231,30,3,2023-10-24,,Standard
3029,2231,15,3,2023-10-24,,Standard
3030,2231,19,4,2024-10-22,,Standard
3031,2231,14,4,2024-10-22,,Standard
3032,2231,20,5,2025-10-21,,Standard
3033,4952,28,3,2023-10-24,,Standard
3034,3776,21,4,2024-10-22,,Standard
3035,3776,23,4,2024-10-22,,Standard
3036,3936,10,4,2024-10-22,,Standard
3037,1528,16,5,2025-10-21,,Standard
3038,3839,1,4,2024-10-22,,Standard
3039,3839,1,5,2025-10-21,,Standard
3040,4007,30,4,2024-10-22,,Standard
3041,4007,30,5,2025-10-21,,Standard
3042,4552,21,5,2025-10-21,,Standard
3043,2518,14,4,2024-10-22,,Standard
3044,2518,14,5,2025-10-21,,Standard
3045,4920,29,4,2024-10-22,,Standard
3046,4920,29,5,2025-10-21,,Standard
3047,4123,11,4,2024-10-22,,Standard
3048,4123,11,5,2025-10-21,,Standard
3049,742,27,4,2024-10-22,,Standard
3050,742,27,5,2025-10-21,,Standard
3051,1134,18,4,2024-10-22,,Standard
3052,1134,18,5,2025-10-21,,Standard
3053,1134,5,5,2025-10-21,,Standard
3054,4735,28,4,2024-10-22,,Standard
3055,4735,28,5,2025-10-21,,Standard
3056,716,30,4,2024-10-22,,Standard
3057,716,30,5,2025-10-21,,Standard
3058,848,29,4,2024-10-22,,Standard
3059,848,29,5,2025-10-21,,Standard
3060,723,26,4,2024-10-22,,Standard
3061,723,26,5,2025-10-21,,Standard
3062,830,25,4,2024-10-22,,Standard
3063,830,25,5,2025-10-21,,Standard
3064,1395,29,4,2024-10-22,,Standard
3065,1395,29,5,2025-10-21,,Standard
3066,2929,23,4,2024-10-22,,Standard
3067,2929,23,5,2025-10-21,,Standard
3068,2929,21,5,2025-10-21,,Standard
3069,1572,30,4,2024-10-22,,Standard
3070,1572,30,5,2025-10-21,,Standard
3071,3129,19,4,2024-10-22,,Standard
3072,3129,19,5,2025-10-21,,Standard
3073,3977,4,4,2024-10-22,,Standard
3074,3977,4,5,2025-10-21,,Standard
3075,4751,16,4,2024-10-22,,Standard
3076,4751,16,5,2025-10-21,,Standard
3077,1502,12,4,2024-10-22,,Standard
3078,1502,12,5,2025-10-21,,Standard
3079,2536,20,4,2024-10-22,,Standard
3080,2536,20,5,2025-10-21,,Standard
3081,790,28,4,2024-10-22,,Standard
3082,1417,13,4,2024-10-22,,Standard
3083,1417,5,5,2025-10-21,,Standard
3084,4616,6,4,2024-10-22,,Standard
3085,4616,6,5,2025-10-21,,Standard
3086,3979,23,5,2025-10-21,,Standard
3087,4302,15,4,2024-10-22,,Standard
3088,4302,15,5,2025-10-21,,Standard
3089,2134,24,4,2024-10-22,,Standard
3090,2134,24,5,2025-10-21,,Standard
3091,1219,24,4,2024-10-22,,Standard
3092,1219,24,5,2025-10-21,,Standard
3093,4116,28,4,2024-10-22,,Standard
3094,4116,28,5,2025-10-21,,Standard
3095,1266,23,4,2024-10-22,,Standard
3096,1266,23,5,2025-10-21,,Standard
3097,3130,21,4,2024-10-22,,Standard
3098,3130,21,5,2025-10-21,,Standard
3099,2296,16,4,2024-10-22,,Standard
3100,2296,16,5,2025-10-21,,Standard
3101,796,13,4,2024-10-22,,Standard
3102,796,13,5,2025-10-21,,Standard
3103,4165,4,4,2024-10-22,,Standard
3104,4165,4,5,2025-10-21,,Standard
3105,4165,8,5,2025-10-21,,Standard
3106,2199,14,4,2024-10-22,,Standard
3107,2199,14,5,2025-10-21,,Standard
3108,2391,27,5,2025-10-21,,Standard
3109,2247,17,4,2024-10-22,,Standard
3110,2247,30,4,2024-10-22,,Standard
3111,2247,30,5,2025-10-21,,Standard
3112,2247,7,5,2025-10-21,,Standard
3113,989,20,4,2024-10-22,,Standard
3114,989,20,5,2025-10-21,,Standard
3115,3999,21,5,2025-10-21,,Standard
3116,828,26,5,2025-10-21,,Standard
3117,4781,30,5,2025-10-21,,Standard
3118,3655,10,4,2024-10-22,,Standard
3119,3655,10,5,2025-10-21,,Standard
3120,3147,28,4,2024-10-22,,Standard
3121,3147,28,5,2025-10-21,,Standard
3122,1005,11,4,2024-10-22,,Standard
3123,1005,1,5,2025-10-21,,Standard
3124,4815,15,4,2024-10-22,,Standard
3125,4815,15,5,2025-10-21,,Standard
3126,199,15,5,2025-10-21,,Standard
3127,704,21,4,2024-10-22,,Standard
3128,704,21,5,2025-10-21,,Standard
3129,822,29,5,2025-10-21,,Standard
3130,822,15,5,2025-10-21,,Standard
3131,938,26,4,2024-10-22,,Standard
3132,938,11,5,2025-10-21,,Standard
3133,3698,15,4,2024-10-22,,Standard
3134,3698,18,5,2025-10-21,,Standard
3135,2004,29,5,2025-10-21,,Standard
3136,1264,18,4,2024-10-22,,Standard
3137,1480,12,4,2024-10-22,,Standard
3138,1480,18,5,2025-10-21,,Standard
3139,2356,26,4,2024-10-22,,Standard
3140,2356,26,5,2025-10-21,,Standard
3141,2356,9,5,2025-10-21,,Standard
3142,270,28,4,2024-10-22,,Standard
3143,270,28,5,2025-10-21,,Standard
3144,4568,14,4,2024-10-22,,Standard
3145,3120,27,4,2024-10-22,,Standard
3146,3120,27,5,2025-10-21,,Standard
3147,3120,6,5,2025-10-21,,Standard
3148,1306,6,5,2025-10-21,,Standard
3149,3429,14,4,2024-10-22,,Standard
3150,2620,9,5,2025-10-21,,Standard
3151,5091,5,4,2024-10-22,,Standard
3152,5091,16,5,2025-10-21,,Standard
3153,4263,9,4,2024-10-22,,Standard
3154,4263,9,5,2025-10-21,,Standard
3155,2233,9,4,2024-10-22,,Standard
3156,2233,9,5,2025-10-21,,Standard
3157,2381,8,4,2024-10-22,,Standard
3158,2381,8,5,2025-10-21,,Standard
3159,551,6,5,2025-10-21,,Standard
3160,1101,12,4,2024-10-22,,Standard
3161,1101,12,5,2025-10-21,,Standard
3162,1101,13,5,2025-10-21,,Standard
3163,1101,1,5,2025-10-21,,Standard
3164,3405,19,5,2025-10-21,,Standard
3165,2679,21,4,2024-10-22,,Standard
3166,2679,10,5,2025-10-21,,Standard
3167,3970,17,5,2025-10-21,,Standard
3168,1197,21,4,2024-10-22,,Standard
3169,2433,15,4,2024-10-22,,Standard
3170,2433,5,5,2025-10-21,,Standard
3171,1408,7,5,2025-10-21,,Standard
3172,1845,27,5,2025-10-21,,Standard
3173,186,29,5,2025-10-21,,Standard
3174,1252,23,5,2025-10-21,,Standard
3175,1363,19,5,2025-10-21,,Standard
3176,2318,30,5,2025-10-21,,Standard
3177,4569,3,5,2025-10-21,,Standard
3178,2533,4,5,2025-10-21,,Standard
3179,3703,19,5,2025-10-21,,Standard
3180,1413,24,5,2025-10-21,,Standard
3181,3320,1,5,2025-10-21,,Standard
3182,1327,5,5,2025-10-21,,Standard
3183,1233,3,5,2025-10-21,,Standard
3184,2195,16,5,2025-10-21,,Standard
3185,3811,22,5,2025-10-21,,Standard
3186,3835,30,5,2025-10-21,,Standard
3187,3029,4,5,2025-10-21,,Standard
3188,2821,24,5,2025-10-21,,Standard
3189,1630,2,5,2025-10-21,,Standard
3190,332,18,5,2025-10-21,,Standard
3191,3254,28,5,2025-10-21,,Standard
3192,596,27,5,2025-10-21,,Standard
3193,3555,22,5,2025-10-21,,Standard
3194,4909,2,5,2025-10-21,,Standard
3195,5035,3,5,2025-10-21,,Standard
3196,3756,26,5,2025-10-21,,Standard
3197,4467,14,5,2025-10-21,,Standard
3198,3545,19,5,2025-10-21,,Standard
3199,3689,6,5,2025-10-21,,Standard
3200,4005,3,5,2025-10-21,,Standard
3201,3777,30,5,2025-10-21,,Standard
3202,2208,4,5,2025-10-21,,Standard
3203,1625,16,5,2025-10-21,,Standard
3204,1116,20,5,2025-10-21,,Standard
3205,498,24,5,2025-10-21,,Standard
3206,5080,25,5,2025-10-21,,Standard
3207,929,15,5,2025-10-21,,Standard
3208,4547,2,5,2025-10-21,,Standard
3209,5116,18,5,2025-10-21,,Standard
3210,4202,15,5,2025-10-21,,Standard
3211,4133,2,5,2025-10-21,,Standard
3212,2859,28,5,2025-10-21,,Standard
3213,3994,13,5,2025-10-21,,Standard
3214,697,26,5,2025-10-21,,Standard
3215,1591,30,5,2025-10-21,,Standard
3216,1591,1,5,2025-10-21,,Standard
3217,1955,28,5,2025-10-21,,Standard
3218,2341,8,5,2025-10-21,,Standard
3219,2445,7,5,2025-10-21,,Standard
3220,2885,15,5,2025-10-21,,Standard
3221,3307,7,5,2025-10-21,,Standard
3222,3332,13,5,2025-10-21,,Standard
3223,2366,12,5,2025-10-21,,Standard
3224,3425,5,5,2025-10-21,,Standard
3225,3548,13,5,2025-10-21,,Standard
3226,3808,10,5,2025-10-21,,Standard
3227,3820,30,5,2025-10-21,,Standard
3228,5102,21,5,2025-10-21,,Standard
3229,5102,25,5,2025-10-21,,Standard
3230,3661,3,5,2025-10-21,,Standard
3231,238,21,5,2025-10-21,,Standard
3232,3659,7,5,2025-10-21,,Standard
3233,3572,12,5,2025-10-21,,Standard
3234,2923,29,5,2025-10-21,,Standard
3235,963,10,5,2025-10-21,,Standard
3236,2921,14,5,2025-10-21,,Standard
3237,2121,24,5,2025-10-21,,Standard
3238,2261,3,5,2025-10-21,,Standard
3239,1683,29,5,2025-10-21,,Standard
3240,2753,15,5,2025-10-21,,Standard
3241,4448,13,5,2025-10-21,,Standard
3242,1525,29,5,2025-10-21,,Standard
3243,3414,15,5,2025-10-21,,Standard
3244,2459,25,5,2025-10-21,,Standard
